Date,Brand,Value,Volume,Normalized Volume
2018-11-24,Net Sentiment,-0.730200527,9874,-1.8955233083943106
2018-11-23,20 Days Net Sentiment,0.716794528,16283,-1.7637918276740936
2018-11-23,Net Sentiment,-2.221028066,16283,-1.7637918276740936
2018-11-22,20 Days Net Sentiment,0.7609523190000003,6941,-1.9558085998520103
2018-11-22,Net Sentiment,0.834894107,6941,-1.9558085998520103
2018-11-21,20 Days Net Sentiment,0.7821975352500001,7999,-1.9340623201512785
2018-11-21,Net Sentiment,1.3232904109999999,7999,-1.9340623201512785
2018-11-20,20 Days Net Sentiment,0.7904026938,7941,-1.935254460248294
2018-11-20,Net Sentiment,0.309155018,7941,-1.935254460248294
2018-11-19,20 Days Net Sentiment,0.8192217660500001,7599,-1.942283975992765
2018-11-19,Net Sentiment,0.8336623240000001,7599,-1.942283975992765
2018-11-18,20 Days Net Sentiment,0.7825280058999999,7532,-1.943661103346214
2018-11-18,Net Sentiment,1.526818906,7532,-1.943661103346214
2018-11-17,20 Days Net Sentiment,0.66291135335,8358,-1.9266833840335444
2018-11-17,Net Sentiment,1.290978703,8358,-1.9266833840335444
2018-11-16,20 Days Net Sentiment,0.6629267466,12741,-1.8365945901504563
2018-11-16,Net Sentiment,0.153441645,12741,-1.8365945901504563
2018-11-15,20 Days Net Sentiment,0.7341240952,14541,-1.799597138863767
2018-11-15,Net Sentiment,-0.484492126,14541,-1.799597138863767
2018-11-14,20 Days Net Sentiment,0.7630414904999999,11391,-1.864342678615473
2018-11-14,Net Sentiment,1.759722588,11391,-1.864342678615473
2018-11-13,20 Days Net Sentiment,0.6235726592999999,16299,-1.763462961440434
2018-11-13,Net Sentiment,2.295539604,16299,-1.763462961440434
2018-11-12,20 Days Net Sentiment,0.6097890566,10500,-1.8826564170023843
2018-11-12,Net Sentiment,1.904761905,10500,-1.8826564170023843
2018-11-11,20 Days Net Sentiment,0.6646057592,10466,-1.8833552577489105
2018-11-11,Net Sentiment,2.253009746,10466,-1.8833552577489105
2018-11-10,20 Days Net Sentiment,0.550094045,9008,-1.9133231932911288
2018-11-10,Net Sentiment,1.419849023,9008,-1.9133231932911288
2018-11-09,20 Days Net Sentiment,0.49055197555,9700,-1.8990997286853573
2018-11-09,Net Sentiment,-0.077319588,9700,-1.8990997286853573
2018-11-08,20 Days Net Sentiment,0.4446276941500001,19558,-1.696477020471923
2018-11-08,Net Sentiment,1.391246549,19558,-1.696477020471923
2018-11-07,20 Days Net Sentiment,0.3984926857500001,27557,-1.5320644577817972
2018-11-07,Net Sentiment,3.20698915,27557,-1.5320644577817972
2018-11-06,20 Days Net Sentiment,0.24819393450000007,11141,-1.8694812135164023
2018-11-06,Net Sentiment,1.088322413,11141,-1.8694812135164023
2018-11-05,20 Days Net Sentiment,0.24527802220000003,15891,-1.7718490503987503
2018-11-05,Net Sentiment,-1.2085457179999999,15891,-1.7718490503987503
2018-11-04,20 Days Net Sentiment,0.34490839295000003,36391,-1.3504891885225685
2018-11-04,Net Sentiment,-3.264406034,36391,-1.3504891885225685
2018-11-03,20 Days Net Sentiment,0.5631280316,18066,-1.7271437967606675
2018-11-03,Net Sentiment,-1.3378722459999999,18066,-1.7271437967606675
2018-11-02,20 Days Net Sentiment,0.6397147525499999,22325,-1.6396037161884403
2018-11-02,Net Sentiment,1.259798432,22325,-1.6396037161884403
2018-11-01,20 Days Net Sentiment,0.5043139350499999,12216,-1.8473855134424073
2018-11-01,Net Sentiment,1.487393582,12216,-1.8473855134424073
2018-10-31,20 Days Net Sentiment,0.4142341921999999,7391,-1.946559237030338
2018-10-31,Net Sentiment,0.885536463,7391,-1.946559237030338
2018-10-30,20 Days Net Sentiment,0.3788453965,7516,-1.9439899695798735
2018-10-30,Net Sentiment,0.09978712099999999,7516,-1.9439899695798735
2018-10-29,20 Days Net Sentiment,0.39481451525,8908,-1.9153786072515004
2018-10-29,Net Sentiment,-0.865514145,8908,-1.9153786072515004
2018-10-28,20 Days Net Sentiment,0.4297445643500001,6358,-1.9677916632409767
2018-10-28,Net Sentiment,1.291286568,6358,-1.9677916632409767
2018-10-27,20 Days Net Sentiment,0.37313056745,7766,-1.9388514346789443
2018-10-27,Net Sentiment,1.5773886169999998,7766,-1.9388514346789443
2018-10-26,20 Days Net Sentiment,0.21748948305000004,9749,-1.898092575844775
2018-10-26,Net Sentiment,0.09385578,9749,-1.898092575844775
2018-10-25,20 Days Net Sentiment,0.06013052410000004,15782,-1.7740894516155554
2018-10-25,Net Sentiment,-1.029654036,15782,-1.7740894516155554
2018-10-24,20 Days Net Sentiment,0.13809736100000006,11325,-1.8656992518293185
2018-10-24,Net Sentiment,2.01986755,11325,-1.8656992518293185
2018-10-23,20 Days Net Sentiment,0.14721212930000005,16424,-1.7608936939899695
2018-10-23,Net Sentiment,3.001095957,16424,-1.7608936939899695
2018-10-22,20 Days Net Sentiment,0.04081135359999998,6716,-1.9604332812628464
2018-10-22,Net Sentiment,-0.037224538,6716,-1.9604332812628464
2018-10-21,20 Days Net Sentiment,0.1361117089,6550,-1.9638452684370633
2018-10-21,Net Sentiment,0.229007634,6550,-1.9638452684370633
2018-10-20,20 Days Net Sentiment,0.049058358749999975,10966,-1.8730781879470526
2018-10-20,Net Sentiment,-0.9958052159999999,10966,-1.8730781879470526
2018-10-19,20 Days Net Sentiment,0.15274888854999996,8441,-1.924977390446436
2018-10-19,Net Sentiment,0.468546381,8441,-1.924977390446436
2018-10-18,20 Days Net Sentiment,0.22042479375,8283,-1.928224944503823
2018-10-18,Net Sentiment,0.201014125,8283,-1.928224944503823
2018-10-17,20 Days Net Sentiment,0.22330212089999998,7199,-1.9505056318342515
2018-10-17,Net Sentiment,1.030004167,7199,-1.9505056318342515
2018-10-16,20 Days Net Sentiment,0.2379309448,7391,-1.946559237030338
2018-10-16,Net Sentiment,0.7840616970000001,7391,-1.946559237030338
2018-10-15,20 Days Net Sentiment,0.24930391259999998,7541,-1.9434761160897804
2018-10-15,Net Sentiment,1.099986739,7541,-1.9434761160897804
2018-10-14,20 Days Net Sentiment,0.25869851505,7299,-1.9484502178738798
2018-10-14,Net Sentiment,0.193862173,7299,-1.9484502178738798
2018-10-13,20 Days Net Sentiment,0.2761557105,11307,-1.8660692263421854
2018-10-13,Net Sentiment,-1.448217918,11307,-1.8660692263421854
2018-10-12,20 Days Net Sentiment,0.37955784605000004,12858,-1.8341897558168214
2018-10-12,Net Sentiment,-0.314201275,12858,-1.8341897558168214
2018-10-11,20 Days Net Sentiment,0.49585951705,18058,-1.7273082298774973
2018-10-11,Net Sentiment,0.177760549,18058,-1.7273082298774973
2018-10-10,20 Days Net Sentiment,0.54380855765,7658,-1.9410712817561457
2018-10-10,Net Sentiment,0.41916949600000003,7658,-1.9410712817561457
2018-10-09,20 Days Net Sentiment,0.30731127755000004,9466,-1.9039093973526269
2018-10-09,Net Sentiment,-0.166913163,9466,-1.9039093973526269
